"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-04-19T09:00:00","2017-04-19","0.512","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-04-20T09:00:00","2017-04-20","0.503","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-04-22T02:30:00","2017-04-22","0.524","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-04-22T09:30:00","2017-04-22","0.513","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-04-24T08:30:00","2017-04-24","0.512","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-04-25T05:15:00","2017-04-25","0.541","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-04-26T07:45:00","2017-04-26","0.562","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-04-27T07:00:00","2017-04-27","0.586","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-04-28T07:30:00","2017-04-28","0.609","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-04-29T02:45:00","2017-04-29","0.613","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-04-29T09:15:00","2017-04-29","0.606","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-01T02:30:00","2017-05-01","0.596","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-01T09:00:00","2017-05-01","0.583","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-03T08:15:00","2017-05-03","0.584","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-03T09:15:00","2017-05-03","0.58","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-04T09:15:00","2017-05-04","0.555","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-05T10:15:00","2017-05-05","0.546","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-07T02:45:00","2017-05-07","0.565","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-07T09:15:00","2017-05-07","0.555","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-08T11:00:00","2017-05-08","0.531","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-09T09:15:00","2017-05-09","0.517","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-11T05:15:00","2017-05-11","0.479","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-12T06:30:00","2017-05-12","0.505","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-13T04:15:00","2017-05-13","0.511","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-13T09:30:00","2017-05-13","0.502","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-15T02:00:00","2017-05-15","0.513","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-15T15:00:00","2017-05-15","0.505","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-17T02:00:00","2017-05-17","0.518","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-18T08:30:00","2017-05-18","0.625","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-19T03:45:00","2017-05-19","0.642","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-20T05:15:00","2017-05-20","0.586","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-21T08:30:00","2017-05-21","0.626","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-21T09:00:00","2017-05-21","0.626","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-23T03:15:00","2017-05-23","0.62","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-24T07:00:00","2017-05-24","0.618","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-24T09:15:00","2017-05-24","0.614","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-26T02:00:00","2017-05-26","0.617","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-27T02:15:00","2017-05-27","0.61","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-28T06:00:00","2017-05-28","0.606","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-28T10:30:00","2017-05-28","0.603","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-30T01:45:00","2017-05-30","0.588","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-30T09:15:00","2017-05-30","0.585","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-05-31T09:30:00","2017-05-31","0.576","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-01T09:45:00","2017-06-01","0.568","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-03T08:00:00","2017-06-03","0.585","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-03T12:15:00","2017-06-03","0.605","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-04T11:30:00","2017-06-04","0.582","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-06T07:30:00","2017-06-06","0.322","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-07T06:00:00","2017-06-07","0.641","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-07T09:15:00","2017-06-07","0.663","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-08T09:45:00","2017-06-08","0.532","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-10T03:00:00","2017-06-10","0.566","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-10T14:00:00","2017-06-10","0.337","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-12T07:15:00","2017-06-12","0.127","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-12T10:15:00","2017-06-12","0.073","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-14T08:00:00","2017-06-14","0.033","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-14T09:00:00","2017-06-14","0.031","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-16T08:45:00","2017-06-16","0.05","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-16T09:45:00","2017-06-16","0.058","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-17T12:30:00","2017-06-17","0.049","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-19T02:15:00","2017-06-19","0.048","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-20T02:30:00","2017-06-20","0.057","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-20T15:30:00","2017-06-20","0.058","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-22T08:45:00","2017-06-22","0.087","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-22T18:00:00","2017-06-22","0.112","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-24T03:15:00","2017-06-24","0.112","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-25T08:45:00","2017-06-25","0.116","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-25T18:30:00","2017-06-25","0.122","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-26T21:30:00","2017-06-26","0.123","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-28T08:45:00","2017-06-28","0.174","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-29T06:45:00","2017-06-29","0.581","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-06-29T18:00:00","2017-06-29","0.583","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-01T08:45:00","2017-07-01","0.582","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-01T13:00:00","2017-07-01","0.585","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-02T11:30:00","2017-07-02","0.472","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-03T12:15:00","2017-07-03","0.475","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-05T05:45:00","2017-07-05","0.474","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-05T09:30:00","2017-07-05","0.474","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-07T08:45:00","2017-07-07","0.438","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-08T07:30:00","2017-07-08","0.453","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-09T08:00:00","2017-07-09","0.459","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-10T07:00:00","2017-07-10","0.47","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-11T07:15:00","2017-07-11","0.497","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-12T08:45:00","2017-07-12","0.525","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-13T08:45:00","2017-07-13","0.542","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-14T08:30:00","2017-07-14","0.568","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-14T11:45:00","2017-07-14","0.575","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-16T08:30:00","2017-07-16","0.577","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-17T05:15:00","2017-07-17","0.587","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-17T11:15:00","2017-07-17","0.586","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-19T06:30:00","2017-07-19","0.587","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-20T07:15:00","2017-07-20","0.597","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-21T07:30:00","2017-07-21","0.524","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-21T09:15:00","2017-07-21","0.632","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-22T21:30:00","2017-07-22","0.57","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-24T08:00:00","2017-07-24","0.358","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-25T08:30:00","2017-07-25","0.386","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-26T08:45:00","2017-07-26","0.411","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-27T07:30:00","2017-07-27","0.457","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-28T08:45:00","2017-07-28","0.467","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-29T03:00:00","2017-07-29","0.493","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-30T05:15:00","2017-07-30","0.522","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-07-30T11:15:00","2017-07-30","0.536","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-01T08:45:00","2017-08-01","0.529","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-02T03:45:00","2017-08-02","0.584","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-03T07:00:00","2017-08-03","0.61","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-04T08:30:00","2017-08-04","0.342","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-05T08:30:00","2017-08-05","0.443","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-06T05:30:00","2017-08-06","0.463","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-07T03:30:00","2017-08-07","0.469","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-08T00:30:00","2017-08-08","0.486","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-09T08:00:00","2017-08-09","1.13","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-09T09:45:00","2017-08-09","1.122","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-10T13:00:00","2017-08-10","0.587","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-11T16:15:00","2017-08-11","0.597","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-13T06:00:00","2017-08-13","0.603","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-14T06:00:00","2017-08-14","0.603","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-15T07:15:00","2017-08-15","0.521","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-16T05:45:00","2017-08-16","0.605","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-17T08:30:00","2017-08-17","0.484","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-18T00:00:00","2017-08-18","0.599","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-19T08:45:00","2017-08-19","0.568","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-20T08:00:00","2017-08-20","0.604","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-21T08:30:00","2017-08-21","0.445","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-22T08:15:00","2017-08-22","0.478","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-23T08:45:00","2017-08-23","0.521","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-24T07:45:00","2017-08-24","0.588","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-25T05:15:00","2017-08-25","0.6","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-26T02:45:00","2017-08-26","0.415","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-27T06:15:00","2017-08-27","0.436","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-28T06:15:00","2017-08-28","0.45","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-29T07:15:00","2017-08-29","0.474","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-29T23:45:00","2017-08-29","0.503","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-08-31T08:00:00","2017-08-31","0.515","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-01T01:45:00","2017-09-01","0.521","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-02T08:00:00","2017-09-02","0.515","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-03T06:45:00","2017-09-03","0.515","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-04T08:45:00","2017-09-04","0.55","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-04T17:45:00","2017-09-04","0.597","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-06T08:15:00","2017-09-06","0.494","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-07T08:15:00","2017-09-07","0.541","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-07T09:00:00","2017-09-07","0.527","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-09T07:45:00","2017-09-09","0.548","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-10T06:30:00","2017-09-10","0.597","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-10T10:15:00","2017-09-10","0.605","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-12T08:00:00","2017-09-12","0.461","Complete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/237cc814-f333-4b88-90d2-d020b085fa5c-level-max-86400-m-qualified","2017-09-13T05:00:00","2017-09-13","0.503","Complete","Good",""
